filling,u,v,u_h_pmns_mod5,v_h_pmns_mod5,tr_uv_re,tr_uv_im,tr_comm_re,tr_comm_im,abs_tr2_difference,near_equal_tr2
m003(cusp),Abb,Abbb,,,-18.500000000000000000000000000000000,-12.990381056766579701455847561294043,4.3985477449067629915738116716677030e-88,-3.4641016151377545870548926830117447,40.730823708832602002129227033922994,False
m003(cusp),AAAB,AAAb,,,9.5000000000000000000000000000000000,12.990381056766579701455847561294043,-16.000000000000000000000000000000000,31.176914536239791283494034147105703,28.618176042508369474578647580696796,False
m003(cusp),AAAB,AABB,,,-5.5000000000000000000000000000000000,2.5980762113533159402911695122588085,-24.000000000000000000000000000000000,10.392304845413263761164678049035234,10.583005244258362362006463014557042,False
m003(cusp),AAAB,AAbb,,,-2.5000000000000000000000000000000000,16.454482671904334288510740244305787,-18.000000000000000000000000000000000,41.569219381653055044658712196140937,21.656407827707715201786201086791177,False
m003(cusp),AAAB,ABAb,,,-12.500000000000000000000000000000000,-0.86602540378443864676372317075293618,-24.000000000000000000000000000000000,79.674337148168355502262531709270129,18.520259177452134133511310275474823,False
m003(cusp),AAAB,ABBB,,,-2.5000000000000000000000000000000000,-6.0621778264910705273460621952705533,-18.000000000000000000000000000000000,41.569219381653055044658712196140937,8.0000000000000000000000000000000000,False
m003(cusp),AAAB,ABaB,,,-4.5000000000000000000000000000000000,6.0621778264910705273460621952705533,10.000000000000000000000000000000000,-20.784609690826527522329356098070468,7.9372539331937717715048472609177813,False
m003(cusp),AAAB,ABab,,,7.5000000000000000000000000000000000,-0.86602540378443864676372317075293618,-26.000000000000000000000000000000000,41.569219381653055044658712196140937,10.816653826391967879357663802411488,False
m003(cusp),AAAB,Abbb,,,-24.500000000000000000000000000000000,11.258330249197702407928401219788170,180.00000000000000000000000000000000,-114.31535329954590137281145853938758,32.046840717924130500619450231747236,False
m003(cusp),AAAb,AABB,,,-0.50000000000000000000000000000000000,6.0621778264910705273460621952705533,48.000000000000000000000000000000000,-10.392304845413263761164678049035234,26.514147167125704101832863574049845,False
m003(cusp),AAAb,AAbb,,,20.500000000000000000000000000000000,12.990381056766579701455847561294043,-3.1418198177905449939812940511912164e-88,31.176914536239791283494034147105703,38.742741255621032784669102246781197,False
m003(cusp),AAAb,ABAb,,,3.5000000000000000000000000000000000,19.918584287042088875565632927317532,6.0000000000000000000000000000000000,27.712812921102036696439141464093958,38.157568056677825966104863440929062,False
