filling,word,length_letters,exp_a,exp_b,h_pmns_mod5,tr_re,tr_im,tr2_re,tr2_im,complex_length_re,twist_rad,twist_deg,abs_tr
"m003(-2,3)",AABBAB,6,-3,-3,3,-0.73074770592221051924775817179800756,-3.4955535805166768402319570247919289,-11.684902624552386090633978311383232,5.1087355197814611955455981300834292,2.6779827726052318844458769396364353,2.7811988638968911564805133433017710,500.61579550144040816649240179431878/pi,3.5711184584067682568089838511321389
"m003(-2,3)",AABBAb,6,-3,-1,0,-3.0075523593781792210079364904599553,-0.51311579559701487085961448332121910,8.7820833747100949521450894283789236,3.0864452433640272401553210990940227,1.9966503770734743084181221989888479,0.44114973560896201161662482369209954,79.406952409613162090992468264577917/pi,3.0510095073749622852402930747558748
"m003(-2,3)",AABBBB,6,-2,-4,0,2.7383000653003897402556946622579629,4.0086693761136917110915715081131480,-8.5711429193676156215033326611324040,21.953879228759589225067521814765125,3.1942566886573962836043039089119830,2.0182350592977920915691785421034723,363.28231067360257648245213757862501/pi,4.8546593510375012771676141390058885
"m003(-2,3)",AABBaB,6,-1,-3,4,-2.0573571813066935397470435704021002,3.8969114478873884253109587513231270,-10.953200261201558961022778649031852,-16.034677504454766844366286032452592,3.0264248708654827266073017601875824,-2.2479924677201247278207824375147303,-404.63864418962245100774083875265145/pi,4.4066583035390893702996330558527423
"m003(-2,3)",AABBab,6,-1,-1,1,2.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,0.31905711600630379949134890814413730,-7.9055808240010801364025302594362750,2.1034306762440962067297598682093279,-1.7743255989792616564724958347768839,-319.37860781626709816504925025983910/pi,2.8128306974192731916383212914327428
"m003(-2,3)",AABaBB,6,-1,-3,4,-2.0573571813066935397470435704021002,3.8969114478873884253109587513231270,-10.953200261201558961022778649031852,-16.034677504454766844366286032452592,3.0264248708654827266073017601875824,-2.2479924677201247278207824375147303,-404.63864418962245100774083875265145/pi,4.4066583035390893702996330558527423
"m003(-2,3)",AABaaB,6,0,-2,3,-0.51130023377293535723462342353815998,-2.5810799175489503842933408149395118,-6.4005456117182381678658635022613287,2.6394135304588140970328700719339385,2.1647050989433400585081987152706009,2.8295463375529722001064347821434006,509.31834075953499601915826078581211/pi,2.6312357305704775755168241310537920
"m003(-2,3)",AABaab,6,0,0,0,3.5475311838044613481160816991991654,1.1457399892022710424974759225991674,11.272257377207862760514127557175989,8.1290966804536867079637557730163171,2.5113302745306015542852068648691619,0.72633455276062636901148142805967916,130.74021949691274642206665705074225/pi,3.7279615908593134391550747581704077
"m003(-2,3)",AABabb,6,-1,1,3,3.2843570128341479227681148091219031,-2.4693219893226470985127280581494907,4.6894499008004920318800290728691907,-16.220269985154809872881696444570456,2.8033073366583626573433467923999797,-1.4076647453060220155156539196869707,-253.37965415508396279281770554365472/pi,4.1090816583155417470370917535762643
"m003(-2,3)",AAbABB,6,-3,-1,0,-3.0075523593781792210079364904599553,-0.51311579559701487085961448332121910,8.7820833747100949521450894283789236,3.0864452433640272401553210990940227,1.9966503770734743084181221989888479,0.44114973560896201161662482369209954,79.406952409613162090992468264577917/pi,3.0510095073749622852402930747558748
"m003(-2,3)",AAbAbb,6,-3,3,4,-2.8167834778822508288683235274011578,2.3498135913144057977344811021927615,2.4126452473445233301198507542072429,-13.237832200235147903509353903099746,2.5892064776831743277505996613428239,-1.5399838745126635139396406449479321,-277.19709741227943250913531609062778/pi,3.6682275113733518203801623465858436
"m003(-2,3)",AAbaBB,6,-1,-1,1,2.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,0.31905711600630379949134890814413730,-7.9055808240010801364025302594362750,2.1034306762440962067297598682093279,-1.7743255989792616564724958347768839,-319.37860781626709816504925025983910/pi,2.8128306974192731916383212914327428
"m003(-2,3)",AAbabb,6,-1,3,0,-0.24812606280262193188665653346089767,1.0339820609759677567168631658091463,-1.0075523593781792210079364904599553,-0.51311579559701487085961448332121910,0.99832518853673715420906109949442394,-2.9210177857853122326543309714334531,-525.78320144135620187777957485802156/pi,1.0633369388213881602959678128163518
"m003(-2,3)",AAbbAB,6,-3,1,2,-5.0437833094097052118893947661209608,0.92222413274966447093625040901912527,24.589252721254047343281091371026311,-9.3029973765951959351525800503144413,3.1946182398611067498231383429687605,-0.39184953112142021355252173458046981,-70.532915601855638439453912224484566/pi,5.1274016249271705414144802750970321
"m003(-2,3)",AAbbAb,6,-3,3,4,-2.8167834778822508288683235274011578,2.3498135913144057977344811021927615,2.4126452473445233301198507542072429,-13.237832200235147903509353903099746,2.5892064776831743277505996613428239,-1.5399838745126635139396406449479321,-277.19709741227943250913531609062778/pi,3.6682275113733518203801623465858436
"m003(-2,3)",AAbbaB,6,-1,1,3,3.2843570128341479227681148091219031,-2.4693219893226470985127280581494907,4.6894499008004920318800290728691907,-16.220269985154809872881696444570456,2.8033073366583626573433467923999797,-1.4076647453060220155156539196869707,-253.37965415508396279281770554365472/pi,4.1090816583155417470370917535762643
"m003(-2,3)",AAbbab,6,-1,3,0,-0.24812606280262193188665653346089767,1.0339820609759677567168631658091463,-1.0075523593781792210079364904599553,-0.51311579559701487085961448332121910,0.99832518853673715420906109949442394,-2.9210177857853122326543309714334531,-525.78320144135620187777957485802156/pi,1.0633369388213881602959678128163518
"m003(-2,3)",AAbbbb,6,-2,4,3,6.7820833747100949521450894283789236,3.0864452433640272401553210990940227,36.470510661234640877781173530518004,41.865057943944444325051052443008596,3.9933007541469486168362443979776958,0.88229947121792402323324964738419907,158.81390481922632418198493652915583/pi,7.4513622339679272601340839661272338
"m003(-2,3)",ABABAb,6,-3,-1,0,-2.9864261281030116721423511957188606,-2.9746873151377239543747083423040017,0.069976395775065257241250884129866971,17.767367841727792500458174093700822,2.8862734652577867446775982870274678,1.6783333476774341078334841206715322,302.10000258193813941002714172087580/pi,4.2151519120261403109638196586775070
"m003(-2,3)",ABABBB,6,-2,-4,0,-2.0362309500315259908814582756610054,1.4353399283466793417958648923403444,2.0860357719600403096205653556031503,-5.8453671718310826379664381269846904,1.7938008425243407878008903586303939,-1.5568710482226091455797399310456620,-280.23678868006964620435318758821916/pi,2.4912722034680476649245795586986481
"m003(-2,3)",ABABaB,6,-1,-3,4,-2.0362309500315259908814582756610054,1.4353399283466793417958648923403444,2.0860357719600403096205653556031503,-5.8453671718310826379664381269846904,1.7938008425243407878008903586303939,-1.5568710482226091455797399310456620,-280.23678868006964620435318758821916/pi,2.4912722034680476649245795586986481
"m003(-2,3)",ABABab,6,-1,-1,1,2.0075523593781792210079364904599553,0.51311579559701487085961448332121910,3.7669786559537365101292164474590130,2.0602136521699974984360921324515845,1.0403151250687664422690994406770136,0.98237189028120683347074308722466479,176.82694025061723002473375570043966/pi,2.0720893550559183356720532873113600
"m003(-2,3)",ABAbAb,6,-3,1,2,-2.7881048872289040589948017422001077,0.40135786737071158507900172653119804,7.6124407244893341088710617600612209,-2.2380556630881025119538683454027405,1.7788859944251015829769813109820534,-0.39946721313411114592875584600002249,-71.904098364140006267176052280004048/pi,2.8168452211454688891411302997496777
"m003(-2,3)",ABAbaB,6,-1,-1,1,2.0075523593781792210079364904599553,0.51311579559701487085961448332121910,3.7669786559537365101292164474590130,2.0602136521699974984360921324515845,1.0403151250687664422690994406770136,0.98237189028120683347074308722466479,176.82694025061723002473375570043966/pi,2.0720893550559183356720532873113600
"m003(-2,3)",ABAbab,6,-1,1,3,-1.2481260628026219318866565334608977,1.0339820609759677567168631658091463,0.48869976622706464276537657646184002,-2.5810799175489503842933408149395118,1.1561648710637111086774370570393778,-2.0183240348712299834336541564247384,-363.29832627682139701805774815645291/pi,1.6207830117160299416207379888288407
"m003(-2,3)",ABAbbb,6,-2,2,1,4.4977263618759470293769746192570205,5.5557672326866743386680491572435135,-10.637007117481104992621754212547832,49.976641485802867659662707270094984,3.9428749265470386217033283457910251,1.8182846181996186405122103746903828,327.29123127593135529219786744426890/pi,7.1481530460748243422280359029646065
"m003(-2,3)",ABBAbb,6,-2,0,4,2.9577475374496649022688294105178105,4.9231430390814181670301877179655652,-15.489066887966265202008094525056623,29.122828400711047919049212077300139,3.5259054006461089527881786831934639,2.1108398139957894678208968898744869,379.95116651924210420776144017740765/pi,5.7433098365442011881004359803722447
"m003(-2,3)",ABBBAb,6,-2,-2,2,2.7383000653003897402556946622579629,4.0086693761136917110915715081131480,-8.5711429193676156215033326611324040,21.953879228759589225067521814765125,3.1942566886573962836043039089119830,2.0182350592977920915691785421034723,363.28231067360257648245213757862501/pi,4.8546593510375012771676141390058885
"m003(-2,3)",ABBBBB,6,-1,-5,2,1.7881048872289040589948017422001077,-0.40135786737071158507900172653119804,3.0362309500315259908814582756610054,-1.4353399283466793417958648923403444,0.72156836631444668616939957175686695,-1.1512129898755380922729506614718684,-207.21833817759685660913111906493631/pi,1.8325957615994470626833901890500850
"m003(-2,3)",ABBBaB,6,0,-4,1,1.7881048872289040589948017422001077,-0.40135786737071158507900172653119804,3.0362309500315259908814582756610054,-1.4353399283466793417958648923403444,0.72156836631444668616939957175686695,-1.1512129898755380922729506614718684,-207.21833817759685660913111906493631/pi,1.8325957615994470626833901890500850
"m003(-2,3)",ABBBab,6,0,-2,3,-3.7383000653003897402556946622579629,-4.0086693761136917110915715081131480,-2.0945427887668361409919433366164782,29.971217980986972647250664830991422,3.4105347187732321479727398315035763,1.7062794136420720436128012713888252,307.13029445557296785030422884998854/pi,5.4812697019227791810324638322269342
"m003(-2,3)",ABBaBB,6,0,-4,1,2.7594262965755572891212799569990577,1.5470978565729826275764776491303654,5.2209217084199783276167963005950728,8.5382050176063363080403916987142233,2.2200616293117684014814863771522913,1.2177879252248891937379780415065139,219.20182654048005487283604747117249/pi,3.1635336672849575632139896330012949
"m003(-2,3)",ABBabb,6,0,0,0,-3.7458524246785689612636311527179182,-4.5217851717107065819511859914343671,-6.4151307516325100546415164213993867,33.875879898656299087559257781481257,3.5533674402971209090898822871691473,1.8138953768353893658167758743531356,326.50116783037008584701965738356441/pi,5.8717928715659869026265782207661152
"m003(-2,3)",ABaBAb,6,-1,-1,1,-0.26925229407778948075224182820199244,3.4955535805166768402319570247919289,-12.146398036396807129129494654979247,-1.8823716412518924849183159195004286,2.6534648464070098904468825033296586,-3.0080035780597932338273315616211717,-541.44064405076278208891968109181091/pi,3.5059081037769817713479776597766935
"m003(-2,3)",ABaBBB,6,0,-4,1,1.7881048872289040589948017422001077,-0.40135786737071158507900172653119804,3.0362309500315259908814582756610054,-1.4353399283466793417958648923403444,0.72156836631444668616939957175686695,-1.1512129898755380922729506614718684,-207.21833817759685660913111906493631/pi,1.8325957615994470626833901890500850
"m003(-2,3)",ABaBaB,6,1,-3,0,2.0075523593781792210079364904599553,0.51311579559701487085961448332121910,3.7669786559537365101292164474590130,2.0602136521699974984360921324515845,1.0403151250687664422690994406770136,0.98237189028120683347074308722466479,176.82694025061723002473375570043966/pi,2.0720893550559183356720532873113600
"m003(-2,3)",ABaBab,6,1,-1,2,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,-2.7383000653003897402556946622579629,-4.0086693761136917110915715081131480,1.8222796995026175841972989987489272,-2.4135390256883348706290677981324900,-434.43702462390027671323220366384820/pi,2.2033291517695446851498165279263711
"m003(-2,3)",ABabAb,6,-1,1,3,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,-2.7383000653003897402556946622579629,-4.0086693761136917110915715081131480,1.8222796995026175841972989987489272,-2.4135390256883348706290677981324900,-434.43702462390027671323220366384820/pi,2.2033291517695446851498165279263711
"m003(-2,3)",ABabbb,6,0,2,2,-3.7383000653003897402556946622579629,-4.0086693761136917110915715081131480,-2.0945427887668361409919433366164782,29.971217980986972647250664830991422,3.4105347187732321479727398315035763,1.7062794136420720436128012713888252,307.13029445557296785030422884998854/pi,5.4812697019227791810324638322269342
"m003(-2,3)",AbAbbb,6,-2,4,3,2.0075523593781792210079364904599553,0.51311579559701487085961448332121910,3.7669786559537365101292164474590130,2.0602136521699974984360921324515845,1.0403151250687664422690994406770136,0.98237189028120683347074308722466479,176.82694025061723002473375570043966/pi,2.0720893550559183356720532873113600
"m003(-2,3)",Abbbbb,6,-1,5,2,-1.7020691152688637493742363865969575,-5.4440093044603710528874364004534924,-26.740198033898960413656636787491517,18.532160200716652127570362445301040,3.5317879891358827218720192308457756,2.5680901114394669788965391299544449,462.25622005910405620137704339180008/pi,5.7038825882203453364251309754524949
"m003(-2,5)",A,1,-1,0,,0.39603496879385575572709990078882109,0.94226390627325199533601331236817344,-0.73101757255777751870767541253072629,0.74633891343300795727551174648439888,0.92439526494006074159956166419193874,2.7824684660360653484211722377135378,500.84432388649176271581100278843681/pi,1.0221080987708091354139402948268421
"m003(-2,5)",B,1,0,-1,,1.7310175725577775187076754125307263,-0.74633891343300795727551174648439888,2.4394000627994576111159978532580565,-2.5838515484724293722187636291834532,1.0806643486697864115169889280355837,-1.4366760276983999430988055728640425,-258.60168498571198975778500311552766/pi,1.8850579859007476967062810897628171
"m003(-2,5)",AB,2,-1,-1,,-0.37908785910353610166272994018839299,0.90194259367432872783254053436351246,-0.66979283736427281285828400127316953,-0.68383097374058368153768624626760642,0.88634364317476482057109902306067746,-2.7951809512615774660086770502852876,-503.13257122708394388156186905135177/pi,0.97837009725546993095015918952058105
"m003(-2,5)",Ab,2,-1,1,,1.7678795694081920071189743820701285,0.43355647778052361463180089464501825,2.9374269525054407136367398301748004,1.5329512785055289065885104262454756,0.74995266601678871442569976040514626,1.2003405440811109752675937777869403,216.06129793459997554816688000164925/pi,1.8202662968248211915678740475624633
"m003(-2,5)",AAB,3,-2,-1,,-2.7310175725577775187076754125307263,0.74633891343300795727551174648439888,6.9014352079150126485313486783195091,-4.0765293753384452867697871221522509,1.8487905298801214831991233283838775,-0.71824837510745578008294229113193010,-129.28470751934204041492961240374742/pi,2.8311620856679573970901063563938504
"m003(-2,5)",AAb,3,-2,1,,-1.4394000627994576111159978532580565,2.5838515484724293722187636291834532,-4.6044162837562885190268198372442170,-7.4383921622713812601648995269011142,2.2986409985319440207868664735307896,-2.2868799627412418657590587916587968,-411.63839329342353583663058249858342/pi,2.9577290892389812563517932011969649
"m003(-2,5)",ABB,3,-1,-2,,-0.37908785910353610166272994018839299,0.90194259367432872783254053436351246,-0.66979283736427281285828400127316953,-0.68383097374058368153768624626760642,0.88634364317476482057109902306067746,-2.7951809512615774660086770502852876,-503.13257122708394388156186905135177/pi,0.97837009725546993095015918952058105
"m003(-2,5)",Abb,3,-1,2,,2.9877757025561597808667283214729563,-1.5112073414514339995983658937510320,6.6430560199282431341719486236434662,-9.0302971526261693218449919852196091,2.3235560033812125263716660512057253,-1.1036372986329543511933683317835602,-198.65471375393178321480629972104084/pi,3.3482161336511215720009406267124613
"m003(-2,5)",AAAB,4,-3,-1,,-1.4057388199949755595206144024821636,-3.1797055714024330656328952757402166,-8.1344258907668070647182821139334916,8.9396711157494115228525729240655786,2.6030760173285756133303939649016295,2.4133067708435908896581927343655466,434.39521875184636013847469218579839/pi,3.4765829705112086768828634220541201
"m003(-2,5)",AAAb,4,-3,1,,-4.7726023816546714420500726641435129,-0.76655563627667033820198884762567212,22.190125949868311217428287542110596,7.3169305107296978293354919946113025,3.0652265948730328717679107104988019,0.34907601475131465281193133833491000,62.833682655236637506147640900283800/pi,4.8337708920555360799906669292175763
"m003(-2,5)",AABB,4,-2,-2,,-1.4394000627994576111159978532580565,2.5838515484724293722187636291834532,-4.6044162837562885190268198372442170,-7.4383921622713812601648995269011142,2.2986409985319440207868664735307896,-2.2868799627412418657590587916587968,-411.63839329342353583663058249858342/pi,2.9577290892389812563517932011969649
"m003(-2,5)",AAbb,4,-2,2,,2.1678197270702559153790259781899133,4.8006338007185419603449603016965352,-18.346642519526394796017728427964671,20.813817311275829916764060824376913,3.3709977786933650810598157016941756,2.3436649374950873751306734948272017,421.85968874911572752352122906889631/pi,5.2674023254044599788618190590764795
"m003(-2,5)",ABAb,4,-2,0,,-1.5006247979929623169653892645156133,4.0140214356460210110319616219354585,-13.860493301474324636267025982694634,-12.047080212011461737250766700471730,2.9909061682849904870021665300008859,-2.4895644583127423343878311592409771,-448.12160249629362018980960866337588/pi,4.2853521290761115886041262373657584
"m003(-2,5)",ABBB,4,-1,-3,,0.39603496879385575572709990078882109,0.94226390627325199533601331236817344,-0.73101757255777751870767541253072629,0.74633891343300795727551174648439888,0.92439526494006074159956166419193874,2.7824684660360653484211722377135378,500.84432388649176271581100278843681/pi,1.0221080987708091354139402948268421
"m003(-2,5)",ABaB,4,0,-2,,1.6697928373642728128582840012731695,0.68383097374058368153768624626760642,2.3205833190660339877657624917952582,2.2837121238397255199096388002054170,0.98240832089328502746267792317101998,1.4653290291360610016004140623176753,263.75922524449098028807453121718155/pi,1.8043926735497524971649603761696150
"m003(-2,5)",ABab,4,0,0,,0.76960722543518479825771385198488702,-3.2676825222130130537564498754510596,-10.085453784534355194392976173056751,-5.0296641590468071887796097262621122,2.5677589124221641028400526540883661,-2.7430286360562831792011425201898941,-493.74515449013097225620565363418094/pi,3.3570886713666712298518426547401584
"m003(-2,5)",Abbb,4,-1,3,,2.2761398293868321107347291310404266,-5.2793762130385835997700587915394448,-22.691000675876498856768860062230122,-24.033196945629082978070524719692645,3.5396716358535033246979255035474878,-2.3688521873774502564248901723365973,-426.39339372794104615648023102058751/pi,5.7491413029876673258717613959749147
"m003(-2,5)",AAAAB,5,-4,-1,,5.1704176353572351298236732657887828,-3.3301904619054373294942753756678521,15.643050011447152818041169947850597,-34.436950986668659785601708755117844,3.6125567128791966121564241458354222,-1.1940902935214924350234539515780068,-214.93625283386863830422171128404123/pi,6.1500721163722180285083063929239725
"m003(-2,5)",AAAAb,5,-4,1,,0.27158033572920169573697187506814321,-7.3844853491909713325637239308799884,-54.456867993661315908674757102290247,-4.0109620206413104244958674852085654,4.0356851093801053510727649920400685,-3.0706229353454245211260645506492989,-552.71212836217641380269161911687380/pi,7.3894776372332901000108312955521616
"m003(-2,5)",AAABB,5,-3,-2,,-2.6256349531429433332683683418849914,-1.2349417521704754514027284873441663,5.3688777759120622239903294609764535,6.4850124591887813005579676230247667,1.9998737760447699051351993610803900,1.1065130151564337750718211519121721,199.17234272815807951292780734419098/pi,2.9015582086906046149677352929374881
"m003(-2,5)",AAAbb,5,-3,2,,-6.6527072422476477970577018943951184,5.4550844830351652569040832562819462,14.500566934003266966405985824165936,-72.582160094721619400519792873195249,4.2995081233747938479560738487037106,-1.4003047058148047543410670270045382,-252.05484704666485578139206486081688/pi,8.6032819533074318122621824909924821
"m003(-2,5)",AABAB,5,-3,-2,,-0.033894219380639308128739921200856200,-3.6884129998951614463371076934633718,-13.603241639688201326263837655215583,0.25003175876969710295130200086716982,2.7434773208853106931880628655883754,3.1254364652124461371454151771963186,562.57856373824030468617473189533735/pi,3.6885687299958295797883219588169625
"m003(-2,5)",AABAb,5,-3,0,,-4.7726023816546714420500726641435129,-0.76655563627667033820198884762567212,22.190125949868311217428287542110596,7.3169305107296978293354919946113025,3.0652265948730328717679107104988019,0.34907601475131465281193133833491000,62.833682655236637506147640900283800/pi,4.8337708920555360799906669292175763
"m003(-2,5)",AABBB,5,-2,-3,,2.1678197270702559153790259781899133,4.8006338007185419603449603016965352,-18.346642519526394796017728427964671,20.813817311275829916764060824376913,3.3709977786933650810598157016941756,2.3436649374950873751306734948272017,421.85968874911572752352122906889631/pi,5.2674023254044599788618190590764795
"m003(-2,5)",AABaB,5,-1,-2,,-2.9708285928658401268023583608725282,3.3554138413990147227669197404827179,-2.4329795188628646538686307490865953,-19.936718761851996329872459580931100,3.0188578129280769820479934431497068,-1.7885801073961775258496979469193041,-321.94441933131195465294563044547474/pi,4.4815872830104871229380992093625111
"m003(-2,5)",AABab,5,-1,0,,2.9877757025561597808667283214729563,-1.5112073414514339995983658937510320,6.6430560199282431341719486236434662,-9.0302971526261693218449919852196091,2.3235560033812125263716660512057253,-1.1036372986329543511933683317835602,-198.65471375393178321480629972104084/pi,3.3482161336511215720009406267124613
"m003(-2,5)",AAbAB,5,-3,0,,-4.7726023816546714420500726641435129,-0.76655563627667033820198884762567212,22.190125949868311217428287542110596,7.3169305107296978293354919946113025,3.0652265948730328717679107104988019,0.34907601475131465281193133833491000,62.833682655236637506147640900283800/pi,4.8337708920555360799906669292175763
"m003(-2,5)",AAbAb,5,-3,2,,-4.0609665084853437719180734737109831,3.0016132353104792619697040501627407,7.4817669686486011205479441060702801,-24.378901640044387107504652217765739,3.2198250633826825716662768644712016,-1.3503006154569503770432475494817419,-243.05411078225106786778455890671354/pi,5.0498644533720591952775226489344121
"m003(-2,5)",AAbaB,5,-1,0,,2.9877757025561597808667283214729563,-1.5112073414514339995983658937510320,6.6430560199282431341719486236434662,-9.0302971526261693218449919852196091,2.3235560033812125263716660512057253,-1.1036372986329543511933683317835602,-198.65471375393178321480629972104084/pi,3.3482161336511215720009406267124613
"m003(-2,5)",AAbab,5,-1,2,,0.39603496879385575572709990078882109,0.94226390627325199533601331236817344,-0.73101757255777751870767541253072629,0.74633891343300795727551174648439888,0.92439526494006074159956166419193874,2.7824684660360653484211722377135378,500.84432388649176271581100278843681/pi,1.0221080987708091354139402948268421
"m003(-2,5)",AAbbb,5,-2,3,,8.7748339191135236488504931030329999,4.1082017003659439306706241512332621,60.120389097135567933791396582877633,72.097575253861875125080238642290161,4.5283885381808781396857832380113755,0.89243956289345183588489572920403234,160.63912132082133045928123125672582/pi,9.6889128140836747776309996501474116
"m003(-2,5)",ABABB,5,-2,-3,,-2.4008104099220503315659594138038958,0.062507939692424275737825500216792455,5.7599833818654915988817603450533147,-0.30013942463270385230912482897803614,1.2499211100279811907094996006752438,-0.093827528924677200195772625874768154,-16.888955206441896035239072657458268/pi,2.4016240061497293209888910762729126
"m003(-2,5)",ABAbb,5,-2,1,,3.1292300741928486358289875387357526,7.3219774094985470568258984306631960,-43.819272327974072878084810228051298,45.824303824727000129032494434143602,4.1713334031906009648663228973528531,2.3559014508875999803589388638574235,424.06226115976799646460899549433622/pi,7.9626273328870562453968233475885481
"m003(-2,5)",ABBAb,5,-2,-1,,1.8376125644345287282373099794630829,5.4844647744591256418826465479641417,-26.702533925315342898657364424126805,20.156642757489346174972329772524963,3.5571606503740597034946660137497411,2.5285861966512432707762161955811197,455.14551539722378873971891520460154/pi,5.7841312052243967828264305863551718
"m003(-2,5)",ABBBB,5,-1,-4,,1.7678795694081920071189743820701285,0.43355647778052361463180089464501825,2.9374269525054407136367398301748004,1.5329512785055289065885104262454756,0.74995266601678871442569976040514626,1.2003405440811109752675937777869403,216.06129793459997554816688000164925/pi,1.8202662968248211915678740475624633
"m003(-2,5)",ABBaB,5,0,-3,,1.6697928373642728128582840012731695,0.68383097374058368153768624626760642,2.3205833190660339877657624917952582,2.2837121238397255199096388002054170,0.98240832089328502746267792317101998,1.4653290291360610016004140623176753,263.75922524449098028807453121718155/pi,1.8043926735497524971649603761696150
"m003(-2,5)",ABBab,5,0,-1,,-2.8376125644345287282373099794630829,-5.4844647744591256418826465479641417,-22.027308796446285442182744465200639,31.125572306407597458737622868453247,3.6719139185230803604801761205440910,2.2275711310017825464522165070570512,400.96280358032085836139897127026922/pi,6.1750626659265321458371339916115853
"m003(-2,5)",ABaBB,5,0,-3,,1.6697928373642728128582840012731695,0.68383097374058368153768624626760642,2.3205833190660339877657624917952582,2.2837121238397255199096388002054170,0.98240832089328502746267792317101998,1.4653290291360610016004140623176753,263.75922524449098028807453121718155/pi,1.8043926735497524971649603761696150
"m003(-2,5)",ABabb,5,0,1,,-2.8376125644345287282373099794630829,-5.4844647744591256418826465479641417,-22.027308796446285442182744465200639,31.125572306407597458737622868453247,3.6719139185230803604801761205440910,2.2275711310017825464522165070570512,400.96280358032085836139897127026922/pi,6.1750626659265321458371339916115853
"m003(-2,5)",AbAbb,5,-2,3,,4.2062037821212174019055077110391907,-0.62992416066017375393651065024648065,17.295345808547409317452179025369375,-5.2991787740367124614752447529166017,2.7812239733878868097538318269920647,-0.33589736812413813697725425248325199,-60.461526262344864655905765446985359/pi,4.2531111794678325935098936569961111
"m003(-2,5)",Abbbb,5,-1,4,,-2.9879415667321766061127402315706593,-9.3262573825480474820630835374775211,-78.051281959326023488204831882080848,55.732624190716283083771688380198472,4.5802408807723561483976002417717437,2.5333152431619461031885415689343249,455.99674376915029857393748240817848/pi,9.7932053777983177687966479306208307
"m003(-2,5)",AAAAAB,6,-5,-1,,6.5913232801338224113621569280149257,6.7327316138999361223394512824657481,-1.8841324015735465801086519782935269,88.755221251183221866630538527237542,4.4869651044674298023911030237969263,1.6145196553495729763576483811594816,290.61353796292313574437670860870668/pi,9.4220601551912058720397967492550385
"m003(-2,5)",AAAAAb,6,-5,1,,11.838291702386494648899244419927880,-1.9020584405376622001975272495564147,136.52732411957236614221360202881304,-45.034245308142404504477795442362110,4.9548363746340060080676996548332789,-0.32306310887798388714496847895008217,-58.151359598037099686094326211014791/pi,11.990119963620609790492106700550613
"m003(-2,5)",AAAABB,6,-4,-2,,1.5631978454875216033286494343408130,-5.5469727141515499176204720481809341,-28.325318787404982847056123336893249,-17.342031591479545731715366558363707,3.5530400451246660951094693468784669,-2.6214094093534660689974154895365221,-471.85369368362389241953478811657399/pi,5.7630281793236654081336808571922213
"m003(-2,5)",AAAAbb,6,-4,2,,-9.9426536461837795642295190812229132,-8.9088355010844858910155844529297974,19.489011542588343613293963772893546,177.15493155621832500904687097386669,5.1819049953509842593966017154852433,1.4723997839570554481079534760386250,265.03196111226998065943162568695250/pi,13.350045374954905719230906692120342
"m003(-2,5)",AAABAB,6,-4,-2,,6.1318279824798278502736348263346221,-0.80884685312543223301333724670119133,36.945081174911721459040861212712312,-9.9194195350705535379433922107979482,3.5918791819554767771857502411442561,-0.27698098860447936605020288433740358,-49.856577948806285889036519180732644/pi,6.1849452413528731697382387855676407
"m003(-2,5)",AAABAb,6,-4,0,,0.33280507092270640158636328632569998,-8.8146552363645629713769219236319937,-77.587387720737341867141329494880497,-5.8671239221950274791576898653174217,4.3794101839410739380823263808359712,-3.0679834590168667248508225672944612,-552.23702262303601047314806211300301/pi,8.8209356732265697405721439973592866
"m003(-2,5)",AAABBB,6,-3,-3,,-4.0609665084853437719180734737109831,3.0016132353104792619697040501627407,7.4817669686486011205479441060702801,-24.378901640044387107504652217765739,3.2198250633826825716662768644712016,-1.3503006154569503770432475494817419,-243.05411078225106786778455890671354/pi,5.0498644533720591952775226489344121
"m003(-2,5)",AAABaB,6,-2,-2,,-6.0080301997917638580609832452518657,-2.1542743125536883123883711722962896,31.455529067881195580268794333870150,25.885890256916401461383721097331044,3.6689410447577451271158020602721114,0.72163036663232146510383153169311968,129.89346599381786371868967570476154/pi,6.3825797837033363872890620543875759
"m003(-2,5)",AAABab,6,-2,0,,1.8376125644345287282373099794630829,5.4844647744591256418826465479641417,-26.702533925315342898657364424126805,20.156642757489346174972329772524963,3.5571606503740597034946660137497411,2.5285861966512432707762161955811197,455.14551539722378873971891520460154/pi,5.7841312052243967828264305863551718
"m003(-2,5)",AAAbAB,6,-4,0,,0.33280507092270640158636328632569998,-8.8146552363645629713769219236319937,-77.587387720737341867141329494880497,-5.8671239221950274791576898653174217,4.3794101839410739380823263808359712,-3.0679834590168667248508225672944612,-552.23702262303601047314806211300301/pi,8.8209356732265697405721439973592866
"m003(-2,5)",AAAbAb,6,-4,2,,-5.3740235091914733172845336892291041,-4.1707096400583682064084496514500546,11.485309775666834015625393882237250,44.826983311370356967259464235626024,3.8251457341847744649043899520955223,1.3624665989277311241209567087369698,245.24398780699160234177220757265456/pi,6.8025691895796576734270925409578035
